Case_ID,Arrival_Time,Completion_Time,Duration_Minutes,Complexity,Team,Assigned_Staff,SLA_Limit_Minutes,SLA_Breached
CASE-10661,2025-12-17 12:55:18.783172,2025-12-17 13:27:29.880576,32.18,Simple,Approval_Board,Staff_23,60,0
CASE-10796,2025-12-17 13:19:44.107070,2025-12-17 15:07:44.498923,108.01,Medium,Audit_Section,Staff_12,180,0
CASE-10667,2025-12-17 13:31:04.871872,2025-12-17 14:08:53.688715,37.81,Simple,Audit_Section,Staff_25,60,0
CASE-10566,2025-12-17 13:49:13.891744,2025-12-17 15:26:45.992062,97.54,Medium,Approval_Board,Staff_18,180,0
CASE-11571,2025-12-17 14:10:27.170811,2025-12-17 16:15:14.572393,124.79,Complex,Audit_Section,Staff_8,480,0
CASE-10790,2025-12-17 15:10:59.208513,2025-12-17 18:31:00.841452,200.03,Complex,Review_Team,Staff_2,480,0
CASE-11032,2025-12-17 15:34:43.024401,2025-12-17 21:53:43.343885,379.01,Critical,Approval_Board,Staff_2,1440,0
CASE-10026,2025-12-17 15:46:48.205409,2025-12-18 01:11:14.808222,564.44,Critical,Review_Team,Staff_15,1440,0
CASE-11312,2025-12-17 16:04:21.457879,2025-12-17 16:35:20.926689,30.99,Simple,Review_Team,Staff_13,60,0
CASE-10403,2025-12-17 16:23:56.639628,2025-12-17 19:40:31.036732,196.57,Complex,Review_Team,Staff_23,480,0
CASE-11871,2025-12-17 16:31:07.506477,2025-12-17 19:07:17.126120,156.16,Complex,Audit_Section,Staff_24,480,0
CASE-10212,2025-12-17 16:37:49.657823,2025-12-17 17:46:20.971685,68.52,Medium,Approval_Board,Staff_8,180,0
CASE-11692,2025-12-17 16:39:17.343653,2025-12-17 17:02:35.562489,23.3,Simple,Approval_Board,Staff_21,60,0
CASE-11233,2025-12-17 16:55:51.368136,2025-12-17 17:28:28.094679,32.61,Simple,Audit_Section,Staff_22,60,0
CASE-11429,2025-12-17 17:16:20.795684,2025-12-17 17:49:42.112182,33.36,Simple,Approval_Board,Staff_25,60,0
CASE-11952,2025-12-17 17:30:12.334310,2025-12-17 18:09:18.032371,39.09,Simple,Intake_Team,Staff_20,60,0
CASE-11654,2025-12-17 17:46:17.431124,2025-12-18 03:22:33.069803,576.26,Critical,Intake_Team,Staff_9,1440,0
CASE-10961,2025-12-17 18:36:42.200938,2025-12-17 19:25:34.901539,48.88,Simple,Intake_Team,Staff_14,60,0
CASE-11067,2025-12-17 18:56:19.251647,2025-12-17 19:48:40.606199,52.36,Medium,Intake_Team,Staff_9,180,0
CASE-11993,2025-12-17 19:08:08.561494,2025-12-18 05:51:38.112362,643.49,Critical,Review_Team,Staff_5,1440,0
CASE-10658,2025-12-17 19:17:05.588649,2025-12-17 20:41:00.856337,83.92,Medium,Approval_Board,Staff_22,180,0
CASE-10727,2025-12-17 19:31:32.302858,2025-12-17 20:49:18.511516,77.77,Medium,Intake_Team,Staff_15,180,0
CASE-11346,2025-12-17 19:55:15.054735,2025-12-17 20:21:11.808294,25.95,Simple,Audit_Section,Staff_1,60,0
CASE-10265,2025-12-17 20:34:53.001653,2025-12-18 07:19:03.269159,644.17,Critical,Intake_Team,Staff_5,1440,0
CASE-11430,2025-12-17 20:55:55.322724,2025-12-18 00:23:29.231923,207.57,Complex,Approval_Board,Staff_19,480,0
CASE-10274,2025-12-17 21:36:57.192781,2025-12-18 02:12:48.917478,275.86,Critical,Review_Team,Staff_10,1440,0
CASE-11720,2025-12-17 21:42:10.193892,2025-12-17 22:12:10.196386,30.0,Simple,Intake_Team,Staff_11,60,0
CASE-10967,2025-12-17 21:59:42.651093,2025-12-17 22:19:43.114456,20.01,Simple,Audit_Section,Staff_8,60,0
CASE-11557,2025-12-17 22:11:46.431031,2025-12-18 00:01:12.030529,109.43,Medium,Audit_Section,Staff_12,180,0
CASE-11069,2025-12-17 23:11:27.481823,2025-12-18 00:19:14.041285,67.78,Medium,Review_Team,Staff_2,180,0
CASE-10047,2025-12-17 23:17:18.177412,2025-12-18 06:30:05.636261,432.79,Critical,Approval_Board,Staff_13,1440,0
CASE-10024,2025-12-17 23:36:19.663712,2025-12-18 01:31:56.940506,115.62,Medium,Audit_Section,Staff_4,180,0
CASE-10364,2025-12-17 23:37:06.246757,2025-12-18 04:47:28.115443,310.36,Complex,Approval_Board,Staff_9,480,0
CASE-10456,2025-12-17 23:37:44.991399,2025-12-18 05:55:25.991828,377.68,Critical,Audit_Section,Staff_18,1440,0
CASE-11868,2025-12-17 23:51:40.242128,2025-12-18 02:07:21.810791,135.69,Medium,Intake_Team,Staff_13,180,0
CASE-10450,2025-12-18 01:01:56.327299,2025-12-18 02:35:13.761061,93.29,Medium,Intake_Team,Staff_23,180,0
CASE-10642,2025-12-18 01:05:08.981509,2025-12-18 04:25:54.255697,200.75,Complex,Approval_Board,Staff_17,480,0
CASE-11326,2025-12-18 01:15:59.484899,2025-12-18 07:43:50.263059,387.85,Critical,Audit_Section,Staff_22,1440,0
CASE-10755,2025-12-18 01:18:37.791550,2025-12-18 11:47:55.071101,629.29,Critical,Approval_Board,Staff_23,1440,0
CASE-10987,2025-12-18 01:23:53.530983,2025-12-18 01:55:51.966772,31.97,Simple,Intake_Team,Staff_19,60,0
CASE-10728,2025-12-18 01:29:04.234584,2025-12-18 01:59:25.560460,30.36,Simple,Review_Team,Staff_1,60,0
CASE-10607,2025-12-18 02:13:18.365798,2025-12-18 02:38:36.304903,25.3,Simple,Review_Team,Staff_10,60,0
CASE-10174,2025-12-18 02:45:20.403483,2025-12-18 12:01:23.145987,556.05,Critical,Approval_Board,Staff_18,1440,0
CASE-11574,2025-12-18 02:56:29.507023,2025-12-18 03:25:33.354467,29.06,Simple,Audit_Section,Staff_1,60,0
CASE-10250,2025-12-18 03:15:31.696138,2025-12-18 03:58:56.435982,43.41,Simple,Review_Team,Staff_16,60,0
CASE-11725,2025-12-18 03:28:15.455485,2025-12-18 07:20:18.911280,232.06,Complex,Review_Team,Staff_18,480,0
CASE-10711,2025-12-18 03:58:05.019331,2025-12-18 08:44:56.199136,286.85,Complex,Approval_Board,Staff_23,480,0
CASE-11222,2025-12-18 04:18:42.630962,2025-12-18 07:45:02.488931,206.33,Complex,Intake_Team,Staff_7,480,0
CASE-10745,2025-12-18 05:42:35.473602,2025-12-18 07:54:39.914078,132.07,Complex,Approval_Board,Staff_22,480,0
CASE-11406,2025-12-18 05:58:48.818677,2025-12-18 08:26:47.249681,147.97,Complex,Review_Team,Staff_9,480,0
CASE-11131,2025-12-18 06:12:39.976355,2025-12-18 07:13:44.036746,61.07,Medium,Audit_Section,Staff_3,180,0
CASE-10296,2025-12-18 06:53:55.845791,2025-12-18 07:15:11.603406,21.26,Simple,Approval_Board,Staff_9,60,0
CASE-10482,2025-12-18 07:03:26.381933,2025-12-18 07:32:34.771543,29.14,Simple,Review_Team,Staff_2,60,0
CASE-11518,2025-12-18 08:24:42.704330,2025-12-18 15:56:59.610723,452.28,Critical,Intake_Team,Staff_21,1440,0
CASE-11091,2025-12-18 08:57:55.392013,2025-12-18 10:18:02.892304,80.13,Medium,Audit_Section,Staff_24,180,0
CASE-10966,2025-12-18 08:58:35.421413,2025-12-18 14:07:58.446477,309.38,Complex,Approval_Board,Staff_10,480,0
CASE-11392,2025-12-18 09:00:02.438730,2025-12-18 09:36:14.719373,36.2,Simple,Audit_Section,Staff_5,60,0
CASE-10301,2025-12-18 09:22:21.224933,2025-12-18 11:28:52.593516,126.52,Medium,Approval_Board,Staff_21,180,0
CASE-11080,2025-12-18 10:13:18.882166,2025-12-18 12:07:58.110834,114.65,Complex,Audit_Section,Staff_19,480,0
CASE-11675,2025-12-18 10:37:49.714626,2025-12-18 15:16:14.991203,278.42,Critical,Review_Team,Staff_25,1440,0
CASE-10718,2025-12-18 10:53:38.650670,2025-12-18 16:10:54.165898,317.26,Critical,Intake_Team,Staff_10,1440,0
CASE-11787,2025-12-18 11:03:34.428052,2025-12-18 11:24:01.873451,20.46,Simple,Intake_Team,Staff_12,60,0
CASE-10605,2025-12-18 11:22:40.901059,2025-12-18 12:12:22.256376,49.69,Simple,Review_Team,Staff_8,60,0
CASE-10952,2025-12-18 11:38:30.050020,2025-12-18 13:20:02.737318,101.54,Medium,Approval_Board,Staff_1,180,0
CASE-11778,2025-12-18 11:58:05.400988,2025-12-18 12:38:15.744064,40.17,Simple,Intake_Team,Staff_17,60,0
CASE-10336,2025-12-18 13:15:57.594336,2025-12-18 13:33:43.736800,17.77,Simple,Audit_Section,Staff_22,60,0
CASE-10302,2025-12-18 13:27:39.945583,2025-12-18 15:16:59.478421,109.33,Medium,Review_Team,Staff_23,180,0
CASE-11169,2025-12-18 13:50:03.732781,2025-12-18 14:38:21.231048,48.29,Simple,Approval_Board,Staff_13,60,0
CASE-11316,2025-12-18 13:51:50.390913,2025-12-18 14:54:34.896573,62.74,Medium,Approval_Board,Staff_16,180,0
CASE-10410,2025-12-18 13:57:27.124647,2025-12-18 14:46:00.991337,48.56,Simple,Review_Team,Staff_3,60,0
CASE-10385,2025-12-18 14:05:11.292414,2025-12-18 15:39:13.858090,94.04,Medium,Intake_Team,Staff_5,180,0
CASE-10556,2025-12-18 14:14:00.399065,2025-12-18 15:43:31.116060,89.51,Medium,Intake_Team,Staff_3,180,0
CASE-10760,2025-12-18 15:02:01.686635,2025-12-18 16:06:17.657529,64.27,Medium,Intake_Team,Staff_13,180,0
CASE-11652,2025-12-18 15:29:41.833621,2025-12-18 16:20:11.336718,50.49,Medium,Audit_Section,Staff_17,180,0
CASE-11418,2025-12-18 15:32:28.107227,2025-12-18 18:57:05.545423,204.62,Complex,Approval_Board,Staff_17,480,0
CASE-10713,2025-12-18 15:41:46.904860,2025-12-18 16:18:19.546137,36.54,Simple,Audit_Section,Staff_8,60,0
CASE-10096,2025-12-18 16:52:21.583169,2025-12-18 18:13:38.562165,81.28,Medium,Audit_Section,Staff_22,180,0
CASE-10337,2025-12-18 17:15:46.961203,2025-12-18 17:50:12.194585,34.42,Simple,Intake_Team,Staff_19,60,0
CASE-10242,2025-12-18 17:16:37.518424,2025-12-18 17:38:51.816670,22.24,Simple,Intake_Team,Staff_21,60,0
CASE-10473,2025-12-18 17:25:48.108517,2025-12-18 22:27:42.114715,301.9,Complex,Audit_Section,Staff_23,480,0
CASE-11839,2025-12-18 17:47:05.952980,2025-12-18 19:59:44.663018,132.65,Medium,Review_Team,Staff_2,180,0
CASE-10363,2025-12-18 17:51:25.959855,2025-12-18 19:00:20.976024,68.92,Medium,Approval_Board,Staff_12,180,0
CASE-11928,2025-12-18 18:18:27.341254,2025-12-18 18:48:08.687443,29.69,Simple,Audit_Section,Staff_23,60,0
CASE-11272,2025-12-18 18:19:08.042810,2025-12-18 18:51:32.211517,32.4,Simple,Review_Team,Staff_11,60,0
CASE-10195,2025-12-18 18:29:04.557035,2025-12-18 19:19:30.021878,50.42,Medium,Approval_Board,Staff_21,180,0
CASE-11649,2025-12-18 18:42:55.305951,2025-12-18 18:59:40.809182,16.76,Simple,Audit_Section,Staff_24,60,0
CASE-10776,2025-12-18 18:54:51.122390,2025-12-19 01:40:14.593614,405.39,Critical,Review_Team,Staff_22,1440,0
CASE-11633,2025-12-18 19:33:35.329103,2025-12-18 20:08:04.634543,34.49,Simple,Intake_Team,Staff_2,60,0
CASE-10070,2025-12-18 20:24:49.328927,2025-12-18 20:46:09.513363,21.34,Simple,Approval_Board,Staff_25,60,0
CASE-11215,2025-12-18 20:26:34.115487,2025-12-19 02:07:03.594319,340.49,Critical,Approval_Board,Staff_2,1440,0
CASE-11372,2025-12-18 21:03:43.254515,2025-12-18 21:45:45.592699,42.04,Simple,Intake_Team,Staff_17,60,0
CASE-10277,2025-12-18 21:13:03.391722,2025-12-18 21:34:28.491813,21.42,Simple,Review_Team,Staff_17,60,0
CASE-11025,2025-12-18 21:22:37.958409,2025-12-18 21:59:31.868015,36.9,Simple,Review_Team,Staff_10,60,0
CASE-11417,2025-12-18 21:26:50.225107,2025-12-19 03:45:40.163649,378.83,Critical,Audit_Section,Staff_23,1440,0
CASE-10101,2025-12-18 22:00:28.565962,2025-12-18 22:36:04.509718,35.6,Simple,Review_Team,Staff_10,60,0
CASE-11436,2025-12-18 22:01:56.787635,2025-12-19 00:59:58.083433,178.02,Complex,Audit_Section,Staff_24,480,0
CASE-10370,2025-12-18 22:06:20.205150,2025-12-18 22:25:49.167995,19.48,Simple,Audit_Section,Staff_11,60,0
CASE-10292,2025-12-18 23:37:35.164392,2025-12-19 05:08:12.430418,330.62,Complex,Audit_Section,Staff_25,480,0
CASE-10585,2025-12-18 23:43:10.289208,2025-12-19 09:40:34.206208,597.4,Critical,Intake_Team,Staff_23,1440,0
CASE-11600,2025-12-19 01:08:26.137413,2025-12-19 02:16:43.327593,68.29,Medium,Review_Team,Staff_12,180,0
CASE-10169,2025-12-19 01:46:04.829395,2025-12-19 02:15:17.394692,29.21,Simple,Audit_Section,Staff_8,60,0
CASE-10521,2025-12-19 02:01:53.602579,2025-12-19 02:19:49.227343,17.93,Simple,Intake_Team,Staff_19,60,0
CASE-11603,2025-12-19 02:34:37.332598,2025-12-19 04:40:42.320847,126.08,Medium,Approval_Board,Staff_1,180,0
CASE-11319,2025-12-19 02:45:53.802517,2025-12-19 03:25:54.776732,40.02,Simple,Intake_Team,Staff_23,60,0
CASE-10906,2025-12-19 03:08:29.068172,2025-12-19 03:52:11.003696,43.7,Simple,Intake_Team,Staff_22,60,0
CASE-11368,2025-12-19 03:13:16.164475,2025-12-19 04:12:58.139364,59.7,Medium,Review_Team,Staff_1,180,0
CASE-11753,2025-12-19 04:00:21.714324,2025-12-19 04:38:31.046859,38.16,Simple,Audit_Section,Staff_15,60,0
CASE-10805,2025-12-19 04:06:07.433194,2025-12-19 07:11:30.150789,185.38,Complex,Audit_Section,Staff_1,480,0
CASE-10375,2025-12-19 04:20:51.665830,2025-12-19 04:51:07.174592,30.26,Simple,Intake_Team,Staff_2,60,0
CASE-11739,2025-12-19 04:22:55.888646,2025-12-19 08:09:38.750692,226.71,Complex,Audit_Section,Staff_5,480,0
CASE-11996,2025-12-19 04:24:08.890945,2025-12-19 09:09:14.193958,285.09,Complex,Intake_Team,Staff_22,480,0
CASE-11948,2025-12-19 04:34:25.699018,2025-12-19 05:01:18.566637,26.88,Simple,Approval_Board,Staff_24,60,0
CASE-10484,2025-12-19 05:57:14.393935,2025-12-19 08:53:00.214894,175.76,Complex,Review_Team,Staff_14,480,0
CASE-11789,2025-12-19 06:02:55.148707,2025-12-19 06:35:34.726955,32.66,Simple,Intake_Team,Staff_23,60,0
CASE-10996,2025-12-19 07:22:46.740693,2025-12-19 08:28:50.827771,66.07,Medium,Audit_Section,Staff_10,180,0
CASE-10998,2025-12-19 07:38:16.042032,2025-12-19 12:24:04.158880,285.8,Complex,Audit_Section,Staff_6,480,0
CASE-10425,2025-12-19 07:38:25.706733,2025-12-19 08:28:37.870255,50.2,Medium,Audit_Section,Staff_18,180,0
CASE-10395,2025-12-19 08:03:17.940161,2025-12-19 09:35:30.768993,92.21,Medium,Intake_Team,Staff_3,180,0
CASE-11880,2025-12-19 08:20:55.538487,2025-12-19 09:37:33.570678,76.63,Medium,Review_Team,Staff_6,180,0
CASE-10580,2025-12-19 08:59:53.064300,2025-12-19 10:00:44.463647,60.86,Medium,Approval_Board,Staff_17,180,0
CASE-10282,2025-12-19 09:08:56.606796,2025-12-19 11:31:00.042663,142.06,Complex,Intake_Team,Staff_6,480,0
CASE-11553,2025-12-19 09:51:29.524520,2025-12-19 10:24:23.162949,32.89,Simple,Review_Team,Staff_7,60,0
CASE-10639,2025-12-19 10:20:53.073729,2025-12-19 18:40:27.328434,499.57,Critical,Intake_Team,Staff_19,1440,0
CASE-10486,2025-12-19 10:41:40.229568,2025-12-19 11:58:30.862155,76.84,Medium,Intake_Team,Staff_13,180,0
CASE-10697,2025-12-19 10:55:22.562495,2025-12-19 11:51:47.217147,56.41,Medium,Review_Team,Staff_25,180,0
CASE-11679,2025-12-19 11:33:45.115739,2025-12-19 12:28:15.666714,54.51,Medium,Review_Team,Staff_18,180,0
CASE-11389,2025-12-19 11:37:05.747161,2025-12-19 12:22:03.405712,44.96,Medium,Intake_Team,Staff_5,180,0
CASE-10223,2025-12-19 11:39:34.124090,2025-12-19 12:03:12.698561,23.64,Simple,Intake_Team,Staff_13,60,0
CASE-10877,2025-12-19 12:07:34.261425,2025-12-19 18:21:59.728943,374.42,Complex,Audit_Section,Staff_3,480,0
CASE-10709,2025-12-19 12:07:47.382372,2025-12-19 12:55:30.758855,47.72,Simple,Review_Team,Staff_13,60,0
CASE-11497,2025-12-19 12:11:07.419138,2025-12-19 16:39:10.416753,268.05,Complex,Approval_Board,Staff_17,480,0
CASE-10256,2025-12-19 12:12:51.712405,2025-12-19 23:20:44.251145,667.88,Critical,Intake_Team,Staff_18,1440,0
CASE-11115,2025-12-19 12:20:14.369279,2025-12-19 13:02:27.450572,42.22,Simple,Review_Team,Staff_15,60,0
CASE-11953,2025-12-19 12:55:51.834982,2025-12-19 16:34:46.664618,218.91,Complex,Audit_Section,Staff_21,480,0
CASE-10516,2025-12-19 13:14:59.802408,2025-12-19 13:53:52.746302,38.88,Medium,Audit_Section,Staff_5,180,0
CASE-11120,2025-12-19 13:27:15.802709,2025-12-19 14:32:21.553673,65.1,Medium,Review_Team,Staff_11,180,0
CASE-10845,2025-12-19 13:32:45.090544,2025-12-19 13:50:29.728735,17.74,Simple,Intake_Team,Staff_25,60,0
CASE-11862,2025-12-19 13:44:03.660123,2025-12-19 14:31:51.432288,47.8,Simple,Review_Team,Staff_16,60,0
CASE-10557,2025-12-19 14:06:41.725011,2025-12-19 14:41:47.101178,35.09,Simple,Audit_Section,Staff_24,60,0
CASE-11902,2025-12-19 14:47:56.632650,2025-12-19 15:51:33.671800,63.62,Medium,Audit_Section,Staff_8,180,0
CASE-11110,2025-12-19 15:02:37.388579,2025-12-19 16:46:32.944605,103.93,Medium,Intake_Team,Staff_1,180,0
CASE-11165,2025-12-19 15:50:16.325805,2025-12-19 16:03:29.844606,13.23,Simple,Intake_Team,Staff_24,60,0
CASE-11245,2025-12-19 16:14:37.016459,2025-12-19 18:52:16.602607,157.66,Complex,Review_Team,Staff_9,480,0
CASE-11399,2025-12-19 16:39:53.573026,2025-12-19 18:47:24.412537,127.51,Medium,Audit_Section,Staff_9,180,0
CASE-11003,2025-12-19 16:41:32.756075,2025-12-19 17:03:05.805670,21.55,Simple,Approval_Board,Staff_16,60,0
CASE-11898,2025-12-19 16:52:56.279727,2025-12-19 17:21:57.484810,29.02,Simple,Audit_Section,Staff_18,60,0
CASE-10610,2025-12-19 17:08:34.242360,2025-12-20 01:38:07.381004,509.55,Critical,Approval_Board,Staff_1,1440,0
CASE-11490,2025-12-19 17:53:07.820775,2025-12-19 19:04:40.798103,71.55,Medium,Review_Team,Staff_3,180,0
CASE-10666,2025-12-19 18:33:52.129554,2025-12-19 20:51:40.882523,137.81,Medium,Approval_Board,Staff_16,180,0
CASE-10635,2025-12-19 18:48:22.093250,2025-12-19 19:54:23.778480,66.03,Medium,Approval_Board,Staff_23,180,0
CASE-11095,2025-12-19 18:55:49.877523,2025-12-20 07:11:29.325950,735.66,Critical,Approval_Board,Staff_21,1440,0
CASE-11667,2025-12-19 19:44:04.441945,2025-12-19 20:48:45.579085,64.69,Medium,Review_Team,Staff_1,180,0
CASE-10538,2025-12-19 20:14:31.887939,2025-12-20 04:31:04.820626,496.55,Critical,Intake_Team,Staff_18,1440,0
CASE-10964,2025-12-19 20:21:04.344983,2025-12-19 20:57:30.512935,36.44,Simple,Audit_Section,Staff_12,60,0
CASE-10213,2025-12-19 20:21:42.601684,2025-12-20 01:55:15.833786,333.55,Critical,Intake_Team,Staff_12,1440,0
CASE-11738,2025-12-19 21:14:03.825463,2025-12-20 06:19:54.614094,545.85,Critical,Approval_Board,Staff_9,1440,0
CASE-11247,2025-12-19 21:35:34.989716,2025-12-19 22:24:00.960048,48.43,Simple,Intake_Team,Staff_7,60,0
CASE-11514,2025-12-19 21:36:53.161748,2025-12-19 21:58:49.348734,21.94,Simple,Audit_Section,Staff_12,60,0
CASE-10541,2025-12-19 21:57:53.154488,2025-12-19 23:27:33.688778,89.68,Medium,Intake_Team,Staff_18,180,0
CASE-11575,2025-12-19 22:14:18.436831,2025-12-20 02:07:08.681787,232.84,Complex,Approval_Board,Staff_1,480,0
CASE-11157,2025-12-19 22:16:47.916207,2025-12-19 22:32:20.919863,15.55,Simple,Audit_Section,Staff_22,60,0
CASE-10517,2025-12-19 22:36:16.027212,2025-12-20 00:09:20.180374,93.07,Medium,Approval_Board,Staff_16,180,0
CASE-11606,2025-12-19 23:48:08.051743,2025-12-20 00:24:54.948256,36.78,Simple,Approval_Board,Staff_24,60,0
CASE-11946,2025-12-19 23:56:12.006759,2025-12-20 00:32:33.289822,36.35,Simple,Intake_Team,Staff_7,60,0
CASE-10681,2025-12-20 00:07:35.032813,2025-12-20 00:42:24.373059,34.82,Simple,Audit_Section,Staff_16,60,0
CASE-10185,2025-12-20 00:08:40.601152,2025-12-20 00:32:05.548446,23.42,Simple,Approval_Board,Staff_12,60,0
CASE-10132,2025-12-20 00:35:39.189257,2025-12-20 01:21:49.000817,46.16,Medium,Audit_Section,Staff_12,180,0
CASE-10300,2025-12-20 01:04:58.239375,2025-12-20 05:11:15.118661,246.28,Complex,Audit_Section,Staff_5,480,0
CASE-11976,2025-12-20 01:11:08.224416,2025-12-20 02:43:51.249118,92.72,Medium,Audit_Section,Staff_16,180,0
CASE-11733,2025-12-20 01:14:53.085176,2025-12-20 02:51:52.352141,96.99,Medium,Review_Team,Staff_22,180,0
CASE-11369,2025-12-20 01:35:00.279050,2025-12-20 02:10:05.737221,35.09,Simple,Intake_Team,Staff_8,60,0
CASE-10378,2025-12-20 01:56:17.436370,2025-12-20 03:59:41.141855,123.4,Medium,Intake_Team,Staff_15,180,0
CASE-10400,2025-12-20 02:07:00.931135,2025-12-20 02:45:05.519857,38.08,Simple,Intake_Team,Staff_19,60,0
CASE-11915,2025-12-20 02:24:22.002150,2025-12-20 03:02:52.737773,38.51,Simple,Intake_Team,Staff_23,60,0
CASE-10820,2025-12-20 03:53:43.426114,2025-12-20 06:07:19.978468,133.61,Complex,Review_Team,Staff_23,480,0
CASE-10180,2025-12-20 05:12:27.559613,2025-12-20 05:47:15.419652,34.8,Simple,Intake_Team,Staff_20,60,0
CASE-11869,2025-12-20 05:46:04.064489,2025-12-20 06:24:25.248816,38.35,Simple,Audit_Section,Staff_14,60,0
CASE-11271,2025-12-20 06:00:56.154516,2025-12-20 13:37:59.812569,457.06,Critical,Review_Team,Staff_14,1440,0
CASE-10428,2025-12-20 06:01:03.627013,2025-12-20 11:01:17.146853,300.23,Complex,Review_Team,Staff_12,480,0
CASE-11999,2025-12-20 06:12:27.819380,2025-12-20 08:11:32.318788,119.07,Medium,Audit_Section,Staff_10,180,0
CASE-10551,2025-12-20 06:40:41.202592,2025-12-20 07:08:08.125669,27.45,Simple,Approval_Board,Staff_11,60,0
CASE-11241,2025-12-20 07:09:00.974673,2025-12-20 07:53:04.042650,44.05,Simple,Approval_Board,Staff_3,60,0
CASE-10612,2025-12-20 08:59:21.557745,2025-12-20 09:24:52.813880,25.52,Simple,Audit_Section,Staff_13,60,0
CASE-10203,2025-12-20 09:13:40.072224,2025-12-20 09:48:52.217565,35.2,Simple,Approval_Board,Staff_13,60,0
CASE-11660,2025-12-20 09:26:18.061704,2025-12-20 10:07:56.766632,41.65,Simple,Approval_Board,Staff_24,60,0
CASE-11886,2025-12-20 09:32:49.283362,2025-12-20 11:13:17.984212,100.48,Medium,Review_Team,Staff_14,180,0
CASE-10320,2025-12-20 10:05:41.749193,2025-12-20 11:46:37.109255,100.92,Medium,Intake_Team,Staff_4,180,0
CASE-11355,2025-12-20 11:53:04.993638,2025-12-20 12:38:32.889557,45.46,Simple,Approval_Board,Staff_25,60,0
CASE-11823,2025-12-20 12:03:36.032888,2025-12-20 16:25:56.809523,262.35,Complex,Approval_Board,Staff_13,480,0
CASE-10757,2025-12-20 12:08:31.172412,2025-12-20 13:59:29.031981,110.96,Medium,Approval_Board,Staff_23,180,0
CASE-11437,2025-12-20 12:17:02.494545,2025-12-20 13:04:13.541082,47.18,Simple,Approval_Board,Staff_15,60,0
CASE-11682,2025-12-20 13:02:07.683522,2025-12-20 17:07:15.816796,245.14,Complex,Audit_Section,Staff_11,480,0
CASE-10119,2025-12-20 13:04:52.802384,2025-12-20 17:43:04.451302,278.19,Complex,Audit_Section,Staff_9,480,0
CASE-11243,2025-12-20 13:38:42.551678,2025-12-20 17:46:27.330580,247.75,Complex,Review_Team,Staff_9,480,0
CASE-11010,2025-12-20 13:56:21.973836,2025-12-20 15:31:33.489366,95.19,Medium,Audit_Section,Staff_11,180,0
CASE-11453,2025-12-20 14:45:28.103141,2025-12-20 17:03:28.783011,138.01,Medium,Intake_Team,Staff_16,180,0
CASE-11858,2025-12-20 15:16:42.616391,2025-12-20 15:35:53.597480,19.18,Simple,Approval_Board,Staff_1,60,0
CASE-11211,2025-12-20 15:22:17.321922,2025-12-20 16:01:15.258597,38.97,Simple,Approval_Board,Staff_12,60,0
CASE-10466,2025-12-20 15:28:43.525529,2025-12-21 01:07:16.524134,578.55,Critical,Approval_Board,Staff_21,1440,0
CASE-10700,2025-12-20 17:22:37.508880,2025-12-21 01:07:22.875979,464.76,Critical,Intake_Team,Staff_7,1440,0
CASE-10319,2025-12-20 17:53:13.124524,2025-12-20 18:42:45.292388,49.54,Medium,Approval_Board,Staff_4,180,0
